,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
749,6915715,http://paczkomatyapp.com,http://www.phishtank.com/phish_detail.php?phish_id=6915715,2021-01-09T00:26:06+00:00,yes,2021-01-09T00:27:52+00:00,yes,Other
750,6915713,http://eurosystems-moscow.ru/pheAOFOfBs.html?jhBgVdSEQAZSXRDcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915713,2021-01-09T00:07:04+00:00,yes,2021-01-09T00:11:03+00:00,yes,Other
751,6915708,http://urimpex.in/wp-content/themes/site/ufj/9fc91e4ea91418298369d61bf8aae05b/,http://www.phishtank.com/phish_detail.php?phish_id=6915708,2021-01-09T00:00:14+00:00,yes,2021-01-09T00:05:07+00:00,yes,Other
752,6915703,http://urimpex.in/wp-content/themes/site/ufj/,http://www.phishtank.com/phish_detail.php?phish_id=6915703,2021-01-08T23:36:03+00:00,yes,2021-01-08T23:38:09+00:00,yes,Other
753,6915701,https://www.mymufg.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6915701,2021-01-08T23:31:56+00:00,yes,2021-01-08T23:33:05+00:00,yes,Other
754,6915698,http://216.118.233.139/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6915698,2021-01-08T23:14:33+00:00,yes,2021-01-08T23:17:05+00:00,yes,Amazon.com
755,6915697,"https://services.runascape.com-ro.ru/m=weblogin/loginform294,964,318,62271982,2167",http://www.phishtank.com/phish_detail.php?phish_id=6915697,2021-01-08T23:13:19+00:00,yes,2021-01-08T23:17:05+00:00,yes,Other
756,6915693,http://www.mekasu.de/fYqNXRPeEM.html?jhBBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915693,2021-01-08T22:55:47+00:00,yes,2021-01-08T23:01:51+00:00,yes,Other
757,6915676,http://amazon.server.k813jhf8936df638asdf68gw6teb96wgwy53.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=6915676,2021-01-08T22:13:34+00:00,yes,2021-01-08T22:17:06+00:00,yes,Other
758,6915675,https://sucursalpersonas-transaccionesbancolombia-kul.mypressonline.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915675,2021-01-08T22:13:22+00:00,yes,2021-01-08T22:16:15+00:00,yes,Other
759,6915597,"https://secure.runascape.com-ro.ru/m=weblogin/loginform752,283,359,85355595,2167",http://www.phishtank.com/phish_detail.php?phish_id=6915597,2021-01-08T20:58:34+00:00,yes,2021-01-08T21:01:51+00:00,yes,Other
760,6915594,https://renkaten.goltanken.club/,http://www.phishtank.com/phish_detail.php?phish_id=6915594,2021-01-08T20:55:13+00:00,yes,2021-01-09T23:30:39+00:00,yes,Other
761,6915592,http://rlgerp.com/ojiociczrn.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915592,2021-01-08T20:53:33+00:00,yes,2021-01-08T20:55:56+00:00,yes,Other
762,6915570,http://CNFPH.Me/PxwEHHLPXZ.html?gcGDR@ewqASzXFD*cGCHjBInhBGvFCDR*TCyVBunINHBYGTFCR*,http://www.phishtank.com/phish_detail.php?phish_id=6915570,2021-01-08T20:26:57+00:00,yes,2021-01-08T20:31:28+00:00,yes,Other
763,6915545,http://saltspringdirectory.com/qlbjyDmpij.html?jhBgVdSEQAZSXDcRFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915545,2021-01-08T19:59:01+00:00,yes,2021-01-08T20:03:25+00:00,yes,Other
764,6915542,https://ing.es-direct.com/login/,http://www.phishtank.com/phish_detail.php?phish_id=6915542,2021-01-08T19:56:35+00:00,yes,2021-01-08T20:01:42+00:00,yes,ING Direct
765,6915541,https://dialogoydeportes.net/P2w9ZSZpPTFGMUozeTNqMmM5Tg==?fbclid=IwAR0X-TlhGyTrLxrQOzFxt6ziublBM4v-HdltxHib4kUDzMh9011W6QOve04,http://www.phishtank.com/phish_detail.php?phish_id=6915541,2021-01-08T19:51:25+00:00,yes,2021-01-08T19:53:14+00:00,yes,Facebook
766,6915540,https://aikido.uni-jena.de/layouts/index.php?l=e&amp;i=1F1J3y3j2c9N,http://www.phishtank.com/phish_detail.php?phish_id=6915540,2021-01-08T19:50:43+00:00,yes,2021-01-08T19:52:24+00:00,yes,Facebook
767,6915524,http://intrrnekbakkngdbs.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915524,2021-01-08T19:21:17+00:00,yes,2021-01-08T20:22:04+00:00,yes,Other
768,6915523,https://intrrnekbakkngdbs.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915523,2021-01-08T19:21:16+00:00,yes,2021-01-08T20:28:53+00:00,yes,Other
769,6915520,https://rb.gy/i20w12?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=6915520,2021-01-08T19:20:52+00:00,yes,2021-01-08T19:22:56+00:00,yes,Facebook
770,6915515,http://www.gndrive.org/XPWuyfyohm.html?jhBgVddSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915515,2021-01-08T19:20:11+00:00,yes,2021-01-08T19:22:04+00:00,yes,Other
771,6915512,https://elavution-cek-point-ck-8562137351367484385753.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6915512,2021-01-08T19:18:53+00:00,yes,2021-01-08T19:20:21+00:00,yes,Facebook
772,6915511,https://elavution-cek-point-ck-8562137351367484385754.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6915511,2021-01-08T19:18:33+00:00,yes,2021-01-08T19:20:21+00:00,yes,Facebook
773,6915487,https://unipinbuggratiswork.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915487,2021-01-08T18:42:37+00:00,yes,2021-01-09T21:43:39+00:00,yes,Other
774,6915474,https://oxrqasabzy.web.app/#a290dGVyQHRmd25vLmdm,http://www.phishtank.com/phish_detail.php?phish_id=6915474,2021-01-08T18:15:40+00:00,yes,2021-01-08T18:18:21+00:00,yes,Other
775,6915473,http://paczkomatyapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915473,2021-01-08T18:14:41+00:00,yes,2021-01-08T18:17:30+00:00,yes,Other
776,6915471,http://verivikasi-pemblokiran9876.ga/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6915471,2021-01-08T18:11:08+00:00,yes,2021-01-08T18:12:28+00:00,yes,Facebook
777,6915470,https://daycohost.com/Diraco/?email=kelvinmclaurin@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6915470,2021-01-08T18:10:39+00:00,yes,2021-01-08T18:12:28+00:00,yes,Other
778,6915469,http://verivikasi-pemblokiran9876.ml/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6915469,2021-01-08T18:09:41+00:00,yes,2021-01-08T18:11:37+00:00,yes,Facebook
779,6915459,http://mulangilnidhi.com/qlfuxpqwkk.html?jhBgVdSEQAZSXDRFcvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915459,2021-01-08T18:01:18+00:00,yes,2021-01-08T18:05:45+00:00,yes,Other
780,6915456,http://paczkomatyapp.com/play.google/,http://www.phishtank.com/phish_detail.php?phish_id=6915456,2021-01-08T17:55:34+00:00,yes,2021-01-08T17:58:59+00:00,yes,Other
781,6915450,https://fb-improve-1000008704832184604.tk/update.htm,http://www.phishtank.com/phish_detail.php?phish_id=6915450,2021-01-08T17:50:16+00:00,yes,2021-01-08T17:53:58+00:00,yes,Facebook
782,6915432,https://attlinstantresponse.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915432,2021-01-08T17:31:04+00:00,yes,2021-01-08T17:32:54+00:00,yes,Other
783,6915424,https://cr.mufj.jp.zksfx.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6915424,2021-01-08T17:09:48+00:00,yes,2021-01-08T20:27:11+00:00,yes,Other
784,6915422,http://134.122.177.32/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6915422,2021-01-08T17:07:12+00:00,yes,2021-01-08T20:19:30+00:00,yes,Other
785,6915416,http://xn----7sbadrebbaedsi7dgj2acg6a2a2g.xn--p1ai/jPgyuTGYGv.html?jhBgVd$EQ@Z$XDRcFvgHBniMOmmKIinHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915416,2021-01-08T16:57:21+00:00,yes,2021-01-08T17:03:34+00:00,yes,Other
786,6915393,https://www.tradeoakbuildingkits.com/wp-admin/trn/Wp-images/?i=i&amp;0=nooruddin@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6915393,2021-01-08T16:12:03+00:00,yes,2021-01-09T05:31:00+00:00,yes,Other
787,6915389,https://c15f5810143670762.temporary.link/servicz/do/tlata/632e013a6d4ad59/,http://www.phishtank.com/phish_detail.php?phish_id=6915389,2021-01-08T16:08:59+00:00,yes,2021-01-08T16:19:06+00:00,yes,Other
788,6915385,https://notevocaux.wixsite.com/sosh,http://www.phishtank.com/phish_detail.php?phish_id=6915385,2021-01-08T16:08:58+00:00,yes,2021-01-09T02:04:58+00:00,yes,Other
789,6915383,https://vugnovulme.wixsite.com/messagerie,http://www.phishtank.com/phish_detail.php?phish_id=6915383,2021-01-08T16:08:57+00:00,yes,2021-01-08T20:32:19+00:00,yes,Other
790,6915384,http://kidsruscenter.com/secur/_orange/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6915384,2021-01-08T16:08:57+00:00,yes,2021-01-08T16:17:24+00:00,yes,Other
791,6915382,https://secure273.inmotionhosting.com/~sqiuyg5/JRFHVRUFR75776HGFHR/FDJFRHR7464FR/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6915382,2021-01-08T16:08:56+00:00,yes,2021-01-08T16:17:24+00:00,yes,Other
792,6915377,https://dutrutalte.wixsite.com/messageriepro,http://www.phishtank.com/phish_detail.php?phish_id=6915377,2021-01-08T16:08:54+00:00,yes,2021-01-09T02:04:07+00:00,yes,Other
793,6915378,https://mailorangemail.wixsite.com/password,http://www.phishtank.com/phish_detail.php?phish_id=6915378,2021-01-08T16:08:54+00:00,yes,2021-01-09T22:58:34+00:00,yes,Other
794,6915376,https://c15f5810143670762.temporary.link/servicz/do/tlata/01585f7df9c2060/,http://www.phishtank.com/phish_detail.php?phish_id=6915376,2021-01-08T16:08:53+00:00,yes,2021-01-08T16:15:43+00:00,yes,Other
795,6915368,https://polpi4.wixsite.com/monsite-1,http://www.phishtank.com/phish_detail.php?phish_id=6915368,2021-01-08T16:08:48+00:00,yes,2021-01-08T20:30:36+00:00,yes,Other
796,6915365,http://appidorg.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915365,2021-01-08T16:08:47+00:00,yes,2021-01-08T20:21:13+00:00,yes,Other
797,6915366,https://appidorg.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915366,2021-01-08T16:08:47+00:00,yes,2021-01-08T20:25:29+00:00,yes,Other
798,6915363,http://betlambe.temp.swtest.ru/a743504f4b9ac5abc402aa9149ffdb/,http://www.phishtank.com/phish_detail.php?phish_id=6915363,2021-01-08T16:08:46+00:00,yes,2021-01-08T16:13:11+00:00,yes,Other
799,6915353,https://cssnf-auth.ml/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=6915353,2021-01-08T15:52:28+00:00,yes,2021-01-08T15:56:27+00:00,yes,Adobe
800,6915350,https://numotion-omn.ml/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=6915350,2021-01-08T15:49:39+00:00,yes,2021-01-08T15:51:25+00:00,yes,Adobe
801,6915341,http://bc5dec3c933689186.temporary.link/E0G6R5F46E9R8F4FRVET/TRACKING-NUMBER/6EZF8E4GERF6ER65ER65//,http://www.phishtank.com/phish_detail.php?phish_id=6915341,2021-01-08T15:44:21+00:00,yes,2021-01-08T15:49:43+00:00,yes,Other
802,6915331,https://smbc-card-co-jp.smbc-cardl.net/pc/index.php?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,http://www.phishtank.com/phish_detail.php?phish_id=6915331,2021-01-08T15:38:39+00:00,yes,2021-01-08T20:31:28+00:00,yes,Sumitomo Mitsui Banking Corporation
803,6915263,https://moj-nkbm.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=6915263,2021-01-08T14:57:25+00:00,yes,2021-01-09T05:26:49+00:00,yes,Other
804,6915257,http://glosowanie-krakow.3i3.eu,http://www.phishtank.com/phish_detail.php?phish_id=6915257,2021-01-08T14:52:20+00:00,yes,2021-01-08T14:57:39+00:00,yes,Other
805,6915250,https://situacaocadastralapp.xyz/cef/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6915250,2021-01-08T14:44:33+00:00,yes,2021-01-08T19:01:36+00:00,yes,Other
806,6915248,https://cbrxeigmgk.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6915248,2021-01-08T14:39:58+00:00,yes,2021-01-08T14:41:00+00:00,yes,Other
807,6915239,https://hrworldd.000webhostapp.com/detail.php,http://www.phishtank.com/phish_detail.php?phish_id=6915239,2021-01-08T14:22:00+00:00,yes,2021-01-09T21:44:30+00:00,yes,Other
808,6915222,http://mobiletechguide.com/wwxs/3.0/index.php?email,http://www.phishtank.com/phish_detail.php?phish_id=6915222,2021-01-08T14:08:40+00:00,yes,2021-01-08T14:10:03+00:00,yes,Other
809,6915219,https://www.tadbeerquality.com/wp-admin/2021/update/update/index.php?userid,http://www.phishtank.com/phish_detail.php?phish_id=6915219,2021-01-08T14:07:09+00:00,yes,2021-01-08T14:09:13+00:00,yes,Other
810,6915217,https://novodom.info/alean/CH4S3EMPIR3/home/res/AT&T%20-%20Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6915217,2021-01-08T13:58:44+00:00,yes,2021-01-08T14:04:13+00:00,yes,Other
811,6915214,"https://secure.runascape.com-ro.ru/m=weblogin/loginform794,595,371,15793197,2167",http://www.phishtank.com/phish_detail.php?phish_id=6915214,2021-01-08T13:58:38+00:00,yes,2021-01-08T14:04:13+00:00,yes,Other
812,6915211,https://www.ellatinodigital.com/wp-content/znc/z/,http://www.phishtank.com/phish_detail.php?phish_id=6915211,2021-01-08T13:53:18+00:00,yes,2021-01-08T13:58:20+00:00,yes,Other
813,6915212,https://fitlivving.com/dhl/Documents/trakPay/trakrecvredgh778594754945865934583493834,http://www.phishtank.com/phish_detail.php?phish_id=6915212,2021-01-08T13:53:18+00:00,yes,2021-01-08T13:58:20+00:00,yes,Other
814,6915193,https://firebasestorage.googleapis.com/v0/b/gund-50757.appspot.com/o/owa%2Findex2pin.html?alt=media&amp;token=c0b82053-9328-41b1-b418-79cb3074300a#phishing@irs.gov,http://www.phishtank.com/phish_detail.php?phish_id=6915193,2021-01-08T13:38:13+00:00,yes,2021-01-09T05:27:07+00:00,yes,DocuSign
815,6915180,https://uk-immunity.healthcare,http://www.phishtank.com/phish_detail.php?phish_id=6915180,2021-01-08T13:16:08+00:00,yes,2021-01-08T13:19:05+00:00,yes,Other
816,6915174,http://chr-cssnf.ga/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=6915174,2021-01-08T13:09:33+00:00,yes,2021-01-08T13:13:15+00:00,yes,Adobe
817,6915170,https://t.aeoxi.com,http://www.phishtank.com/phish_detail.php?phish_id=6915170,2021-01-08T13:05:06+00:00,yes,2021-01-12T04:55:42+00:00,yes,Other
818,6915169,https://dhlpakket.live/DHL.html,http://www.phishtank.com/phish_detail.php?phish_id=6915169,2021-01-08T13:04:36+00:00,yes,2021-01-08T13:07:23+00:00,yes,DHL
819,6915151,https://payment.waytomyanmar.com/public/ccs/CZPOST/MyOrderPost/,http://www.phishtank.com/phish_detail.php?phish_id=6915151,2021-01-08T12:43:28+00:00,yes,2021-01-08T12:48:05+00:00,yes,Other
820,6915150,https://cutt.ly/fjkzfxs,http://www.phishtank.com/phish_detail.php?phish_id=6915150,2021-01-08T12:43:27+00:00,yes,2021-01-08T12:48:05+00:00,yes,Other
821,6915144,https://sg3plvwcpnl422883.prod.sin3.secureserver.net/~anaesco/layouts/joomla/dkb-Banking/Weiter/2QB5BeoMBaxcGNhh4/meine.Anmelden.php?cgi_auth=ZFbLbqgvCnNntNFhWkyKqz0uldkYrBvWA53Ow4ViVyisYuAtAF9odCBR1zkNqivaKwg1Kp5wSm72xyszi2X34tvC1SxNmT5v6XlOg54VxqL4q0JFUeI,http://www.phishtank.com/phish_detail.php?phish_id=6915144,2021-01-08T12:30:16+00:00,yes,2021-01-08T12:34:40+00:00,yes,Other
822,6915138,http://utilizzamps.com,http://www.phishtank.com/phish_detail.php?phish_id=6915138,2021-01-08T12:25:09+00:00,yes,2021-01-08T12:34:40+00:00,yes,Other
823,6915137,http://utilizzamps.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915137,2021-01-08T12:25:02+00:00,yes,2021-01-08T12:34:40+00:00,yes,Other
824,6915136,https://eposcaoesrojp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915136,2021-01-08T12:20:51+00:00,yes,2021-01-08T12:26:14+00:00,yes,Other
825,6915128,http://vodafonebill.com/assets/img/favicon.ico,http://www.phishtank.com/phish_detail.php?phish_id=6915128,2021-01-08T12:07:57+00:00,yes,2021-01-08T12:11:08+00:00,yes,Other
826,6915129,https://vodafonebill.com/assets/img/favicon.ico,http://www.phishtank.com/phish_detail.php?phish_id=6915129,2021-01-08T12:07:57+00:00,yes,2021-01-08T12:11:08+00:00,yes,Other
827,6915103,http://moonsearchengineoptimization.com/wp-content/themes/distance-lite/languages/index.html?jhBgVd$EQAZS*DRcFvgHBnjM0mmKIjnHBUgyVtFCcRE$XRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6915103,2021-01-08T11:21:14+00:00,yes,2021-01-08T11:32:09+00:00,yes,Other
828,6915079,"https://secure.runascape.com-ro.ru/m=weblogin/loginform852,399,185,63346914,2167",http://www.phishtank.com/phish_detail.php?phish_id=6915079,2021-01-08T11:09:58+00:00,yes,2021-01-08T11:12:28+00:00,yes,Other
829,6915053,https://kodinpost.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915053,2021-01-08T10:28:07+00:00,yes,2021-01-08T10:31:52+00:00,yes,PKO Polish Bank
830,6915044,https://superchief.org/ricoh/its/,http://www.phishtank.com/phish_detail.php?phish_id=6915044,2021-01-08T10:16:25+00:00,yes,2021-01-08T10:20:51+00:00,yes,Microsoft
831,6915032,https://zimbrawebmasterdesk.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6915032,2021-01-08T09:37:16+00:00,yes,2021-01-08T09:47:50+00:00,yes,Special
832,6915024,http://post-ff.top/ic.html,http://www.phishtank.com/phish_detail.php?phish_id=6915024,2021-01-08T09:20:54+00:00,yes,2021-01-08T09:24:56+00:00,yes,Other
833,6914997,https://btinternet-a6d02c2595ab4e54bcb13557b47ee6ebmail.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6914997,2021-01-08T08:29:24+00:00,yes,2021-01-09T23:03:00+00:00,yes,Other
834,6914991,https://www.glowtrk7.com/2LD6BHK/G46TW49/?sub2=424_79.141.174.111_45_34.237.113.113&sub3=244093951_2983588_3045,http://www.phishtank.com/phish_detail.php?phish_id=6914991,2021-01-08T08:11:05+00:00,yes,2021-01-08T08:26:41+00:00,yes,Other
835,6914989,https://docs.google.com/forms/d/e/1FAIpQLSeEHxUoDNHDdtWED6IQ8d8wJeKcDAlTrXnsQJrYwLdNt8lIVQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6914989,2021-01-08T08:09:13+00:00,yes,2021-01-09T23:03:05+00:00,yes,Other
836,6914988,https://forms.gle/o1hVLGESnm2CehJm7,http://www.phishtank.com/phish_detail.php?phish_id=6914988,2021-01-08T08:09:12+00:00,yes,2021-01-09T23:03:10+00:00,yes,Other
837,6914978,http://edepokulu.com/wp-includes/index.html?jhBgVdSEQAZSDXRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914978,2021-01-08T07:56:51+00:00,yes,2021-01-08T08:02:05+00:00,yes,Other
838,6914977,https://tiregenie.com/wp-includes/index.html?jhBgVSdEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914977,2021-01-08T07:56:01+00:00,yes,2021-01-08T08:01:14+00:00,yes,Other
839,6914971,https://avia-azimuth.com/,http://www.phishtank.com/phish_detail.php?phish_id=6914971,2021-01-08T07:13:50+00:00,yes,2021-01-08T07:20:36+00:00,yes,Other
840,6914960,http://vertis.eurokreator.eu/wp-includes/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcREXSRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914960,2021-01-08T06:42:05+00:00,yes,2021-01-08T06:49:11+00:00,yes,Other
841,6914957,http://imiwinplus.com/wp-content/themes/ridhi/index.html?jhBgVdSSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914957,2021-01-08T06:35:14+00:00,yes,2021-01-08T06:39:47+00:00,yes,Other
842,6914931,http://laptop.thoitrangviet24h.com/qgfgxssevk.html?ihBgVd$EQAZ$*DRcFvgHBnjMOmmK1jnHBUgyVtFCcRE$XRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914931,2021-01-08T04:34:53+00:00,yes,2021-01-08T04:40:25+00:00,yes,Other
843,6914929,http://amazan.mhcmmm.vip/,http://www.phishtank.com/phish_detail.php?phish_id=6914929,2021-01-08T04:23:51+00:00,yes,2021-01-08T12:37:12+00:00,yes,Other
844,6914926,https://www.conapam.go.cr/MX5,http://www.phishtank.com/phish_detail.php?phish_id=6914926,2021-01-08T04:08:18+00:00,yes,2021-01-08T04:16:41+00:00,yes,Other
845,6914911,https://rekanten.renhugoln.top/,http://www.phishtank.com/phish_detail.php?phish_id=6914911,2021-01-08T02:54:12+00:00,yes,2021-01-10T05:59:46+00:00,yes,Other
846,6914905,http://beanvn.com/ovffiwdlbb.html?ihBgVdSEQAZ$XDRcFvgHBniM0mmK|jnHBUgyVtFCcRE$XRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914905,2021-01-08T02:29:50+00:00,yes,2021-01-08T02:36:46+00:00,yes,Other
847,6914884,https://u.nu/1z1si?update_security,http://www.phishtank.com/phish_detail.php?phish_id=6914884,2021-01-08T01:14:22+00:00,yes,2021-01-08T01:17:02+00:00,yes,Facebook
848,6914885,http://review-corportion-term-service-of-pages.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=6914885,2021-01-08T01:14:22+00:00,yes,2021-01-08T01:26:21+00:00,yes,Facebook
849,6914840,https://umbrellacorp.id/killbot/thomas13.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6914840,2021-01-08T00:20:15+00:00,yes,2021-01-08T00:43:07+00:00,yes,Other
850,6914838,http://parts.rolfoct.ru/qyAPavVNTK.html?jhBVgdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,http://www.phishtank.com/phish_detail.php?phish_id=6914838,2021-01-08T00:19:23+00:00,yes,2021-01-08T00:43:07+00:00,yes,Other
851,6914837,https://www.amazonct.buzz/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=6914837,2021-01-08T00:09:47+00:00,yes,2021-01-08T00:43:07+00:00,yes,Amazon.com
852,6914836,http://crmdocentes.xochicalco.edu.mx/com/wpw53.html,http://www.phishtank.com/phish_detail.php?phish_id=6914836,2021-01-08T00:04:42+00:00,yes,2021-01-08T00:43:07+00:00,yes,Other
853,6914833,http://masteringtriggers.com/wp-content/uploads/2021/01/index.html?gcGDR@ewq@Sz*FDXcGCHjBInhBGvFCDRXTCyVBunINHBYGTFCR*,http://www.phishtank.com/phish_detail.php?phish_id=6914833,2021-01-07T23:56:31+00:00,yes,2021-01-08T00:42:16+00:00,yes,Other
854,6914828,https://aplucz.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6914828,2021-01-07T23:52:22+00:00,yes,2021-01-08T00:42:16+00:00,yes,Other
855,6914823,https://www.smbc-ccrd.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6914823,2021-01-07T23:30:43+00:00,yes,2021-01-08T00:41:24+00:00,yes,Sumitomo Mitsui Banking Corporation
856,6914821,https://valleybrookcountrydayschool.com/wp-content/cache/secure_login/amex_FULLZ/secure/?id=a8a1e57760f719d3f35e0c9677da5a65a8a1e57760f719d3f35e0c9677da5a65&amp;session=a8a1e57760f719d3f35e0c9677da5a65a8a1e57760f719d3f35e0c9677da5a65,http://www.phishtank.com/phish_detail.php?phish_id=6914821,2021-01-07T23:16:54+00:00,yes,2021-01-08T00:41:24+00:00,yes,American Express
857,6914804,https://manage-fb-7624724210.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6914804,2021-01-07T22:34:33+00:00,yes,2021-01-08T00:38:00+00:00,yes,Facebook
858,6914802,https://manage-fb-7624724207.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6914802,2021-01-07T22:33:36+00:00,yes,2021-01-08T00:38:00+00:00,yes,Facebook
859,6914783,https://elavution-cek-point-ck-8562137351367484385558.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6914783,2021-01-07T22:23:49+00:00,yes,2021-01-08T00:37:08+00:00,yes,Facebook
860,6914778,https://elavution-cek-point-ck-8562137351367484385552.tk/Login_to_Facebook.html,http://www.phishtank.com/phish_detail.php?phish_id=6914778,2021-01-07T22:21:18+00:00,yes,2021-01-08T00:37:08+00:00,yes,Facebook
